PolizaID,A̱o,Ramo,Moneda,NumeroAsegurados,PrimaPoliza,PrimaRetenida,PrimaCedida,DuracionOriginal_dias,TiempoTranscurrido_dias,DuracionRemanente_dias,PrimaDevengadaBEL
POL-021428,2025,INC,MXN,3,4864825.63,2918895.378,1945930.252,590,586,4,4831843.76
POL-021429,2025,CAU,MXN,4,2180803.16,1308481.896,872321.264,583,221,362,826685.25
POL-021430,2021,CAU,USD,4,2305670.63,1383402.378,922268.252,144,78,66,1248904.92
POL-021431,2023,AUF,MXN,1,862046.67,517228.002,344818.668,561,364,197,559331.53
POL-021432,2024,RCV,USD,4,1647284.24,988370.544,658913.696,474,215,259,747185.89
POL-021433,2024,CAU,USD,7,138352.03,83011.218,55340.812,418,29,389,9598.59
POL-021434,2022,INC,MXN,4,1329544.84,797726.904,531817.936,610,476,134,1037480.89
POL-021435,2025,AUF,MXN,7,2993874.76,1796324.856,1197549.904,95,46,49,1449665.67
POL-021436,2024,AUF,MXN,10,1598368.64,959021.184,639347.456,234,73,161,498636.37
POL-021437,2023,RCV,MXN,5,4232947.98,2539768.788,1693179.192,687,472,215,2908226.27
POL-021438,2021,RCV,USD,8,3749078.04,2249446.824,1499631.216,542,374,168,2587002.19
POL-021439,2025,AUF,USD,1,4361831.83,2617099.098,1744732.732,87,80,7,4010879.84
POL-021440,2021,DMI,MXN,1,4037654.02,2422592.412,1615061.608,299,51,248,688696.84
POL-021441,2024,CAU,USD,6,1136498.92,681899.352,454599.568,196,5,191,28992.32
POL-021442,2022,CAU,USD,7,3016373.44,1809824.064,1206549.376,456,448,8,2963454.61
POL-021443,2022,AUF,USD,4,2424201.04,1454520.624,969680.416,382,136,246,863066.34
POL-021444,2025,AUI,MXN,10,493597.6,296158.56,197439.04,65,56,9,425253.32
POL-021445,2022,INC,USD,6,1560292.14,936175.284,624116.856,173,46,127,414875.37
POL-021446,2023,INC,MXN,8,1353953.74,812372.244,541581.496,551,209,342,513568.66
POL-021447,2021,INC,USD,4,4513087.77,2707852.662,1805235.108,125,40,85,1444188.09
POL-021448,2021,CAU,MXN,3,2708135.91,1624881.546,1083254.364,406,91,315,606995.98
POL-021449,2022,CAU,MXN,6,4627982.16,2776789.296,1851192.864,82,60,22,3386328.41
POL-021450,2024,DMI,USD,6,2404296.29,1442577.774,961718.516,467,196,271,1009083.67
POL-021451,2023,DMI,MXN,2,543905.75,326343.45,217562.3,240,46,194,104248.6
POL-021452,2024,AUF,MXN,3,2590942.28,1554565.368,1036376.912,382,92,290,623996.57
POL-021453,2024,INC,USD,10,3003046.92,1801828.152,1201218.768,416,135,281,974546.48
POL-021454,2024,AUI,MXN,4,3369933.84,2021960.304,1347973.536,478,349,129,2460474.71
POL-021455,2021,CAU,USD,4,3927349.15,2356409.49,1570939.66,312,105,207,1321704.04
POL-021456,2023,DMI,MXN,6,1022407.86,613444.716,408963.144,604,185,419,313154.73
POL-021457,2024,RCV,MXN,5,1952038.01,1171222.806,780815.204,220,93,127,825179.7
POL-021458,2022,AUF,USD,2,3677201.86,2206321.116,1470880.744,144,6,138,153216.74
POL-021459,2022,INC,USD,10,725716.98,435430.188,290286.792,588,312,276,385074.32
POL-021460,2023,DMI,MXN,1,3480578.69,2088347.214,1392231.476,672,626,46,3242324.79
POL-021461,2021,DMI,USD,4,1713789.58,1028273.748,685515.832,537,385,152,1228694.58
POL-021462,2023,RCV,USD,4,4717349.63,2830409.778,1886939.852,659,104,555,744467.92
POL-021463,2022,DMI,USD,3,3306095.31,1983657.186,1322438.124,419,309,110,2438146.66
POL-021464,2021,DMI,USD,7,3356986.85,2014192.11,1342794.74,289,190,99,2207015.58
POL-021465,2023,RCV,MXN,2,1169912.93,701947.758,467965.172,543,476,67,1025559.03
POL-021466,2022,INC,USD,5,2261918.54,1357151.124,904767.416,507,182,325,811970.76
POL-021467,2024,RCV,USD,7,2412309.3,1447385.58,964923.72,374,149,225,961053.71
POL-021468,2023,CAU,USD,4,3917676.64,2350605.984,1567070.656,455,455,0,3917676.64
POL-021469,2021,CAU,MXN,3,2920936.03,1752561.618,1168374.412,513,472,41,2687488.9
POL-021470,2025,CAU,MXN,10,3902574.44,2341544.664,1561029.776,207,78,129,1470535.3
POL-021471,2022,INC,USD,4,4538891.54,2723334.924,1815556.616,559,423,136,3434617.39
POL-021472,2022,RCV,USD,10,1478156.49,886893.894,591262.596,703,87,616,182929.75
POL-021473,2024,CAU,MXN,2,3114104.03,1868462.418,1245641.612,600,591,9,3067392.47
POL-021474,2021,CAU,USD,6,2696809.37,1618085.622,1078723.748,671,352,319,1414719.67
POL-021475,2021,CAU,MXN,7,3116261.36,1869756.816,1246504.544,543,66,477,378772.1
POL-021476,2024,AUI,MXN,4,3894967.7,2336980.62,1557987.08,72,34,38,1839290.3
POL-021477,2021,INC,USD,4,696207.73,417724.638,278483.092,554,323,231,405911.73
POL-021478,2022,CAU,MXN,5,824023.17,494413.902,329609.268,222,27,195,100219.03
POL-021479,2024,INC,MXN,1,4957561.5,2974536.9,1983024.6,170,18,152,524918.28
POL-021480,2021,AUI,USD,5,398943.9,239366.34,159577.56,179,37,142,82463.26
POL-021481,2021,RCV,MXN,3,3496131.18,2097678.708,1398452.472,513,284,229,1935480.03
POL-021482,2021,AUI,USD,4,2274961.57,1364976.942,909984.628,352,88,264,568740.39
POL-021483,2022,INC,MXN,3,2270110.56,1362066.336,908044.224,430,273,157,1441256.24
POL-021484,2023,RCV,USD,10,2577802.64,1546681.584,1031121.056,183,163,20,2296075.58
POL-021485,2025,DMI,MXN,4,64913.45,38948.07,25965.38,201,45,156,14532.86
POL-021486,2023,AUF,USD,3,2658325.6,1594995.36,1063330.24,141,31,110,584454.56
POL-021487,2021,RCV,MXN,10,3362212.35,2017327.41,1344884.94,508,430,78,2845967.15
POL-021488,2023,CAU,MXN,4,298541.33,179124.798,119416.532,97,27,70,83099.13
POL-021489,2023,INC,USD,1,4318509.99,2591105.994,1727403.996,694,683,11,4250060.98
POL-021490,2022,CAU,USD,1,2532058.25,1519234.95,1012823.3,429,277,152,1634918.73
POL-021491,2025,AUI,MXN,4,2415067.5,1449040.5,966027,283,12,271,102405.69
POL-021492,2021,DMI,USD,3,1415743.57,849446.142,566297.428,354,348,6,1391747.92
POL-021493,2025,AUI,USD,10,3286786.16,1972071.696,1314714.464,113,35,78,1018031.11
POL-021494,2022,CAU,USD,8,2410395.2,1446237.12,964158.08,74,13,61,423447.81
POL-021495,2025,RCV,USD,8,2222965.8,1333779.48,889186.32,478,99,379,460405.05
POL-021496,2023,RCV,USD,5,2981678.06,1789006.836,1192671.224,661,37,624,166901.8
POL-021497,2022,CAU,USD,5,2165638.35,1299383.01,866255.34,355,15,340,91505.85
POL-021498,2023,AUI,USD,9,2273732.82,1364239.692,909493.128,508,343,165,1535217.24
POL-021499,2023,CAU,MXN,6,2216307.53,1329784.518,886523.012,433,305,128,1561140.41
POL-021500,2021,CAU,USD,9,120665.86,72399.516,48266.344,111,71,40,77182.67
POL-021501,2025,AUF,USD,10,1861915.56,1117149.336,744766.224,606,399,207,1225914.7
POL-021502,2021,INC,MXN,2,4128014.96,2476808.976,1651205.984,692,372,320,2219106.31
POL-021503,2021,AUI,MXN,4,2730819.38,1638491.628,1092327.752,708,649,59,2503251.1
POL-021504,2023,RCV,USD,10,4647277.31,2788366.386,1858910.924,357,292,65,3801134.38
POL-021505,2022,AUF,USD,2,3576746.84,2146048.104,1430698.736,479,260,219,1941449.22
POL-021506,2021,CAU,MXN,6,4360788.34,2616473.004,1744315.336,94,5,89,231956.83
POL-021507,2022,INC,USD,6,2564849.22,1538909.532,1025939.688,491,164,327,856690.98
POL-021508,2021,RCV,MXN,8,3786481.37,2271888.822,1514592.548,551,386,165,2652598.56
POL-021509,2022,AUI,MXN,3,2398110.43,1438866.258,959244.172,611,262,349,1028322.31
POL-021510,2025,RCV,USD,8,1700054.19,1020032.514,680021.676,108,32,76,503719.76
POL-021511,2022,AUI,MXN,2,4607006.95,2764204.17,1842802.78,139,13,126,430871.15
POL-021512,2023,CAU,MXN,7,2830828.03,1698496.818,1132331.212,706,303,403,1214930.44
POL-021513,2025,AUF,USD,9,155649.14,93389.484,62259.656,223,147,76,102602.8
POL-021514,2025,AUI,MXN,2,3940122.18,2364073.308,1576048.872,401,164,237,1611421.54
POL-021515,2025,INC,MXN,5,264544.79,158726.874,105817.916,240,23,217,25352.21
POL-021516,2024,DMI,MXN,10,1971020.63,1182612.378,788408.252,515,290,225,1109895.11
POL-021517,2024,RCV,MXN,6,2800411.71,1680247.026,1120164.684,382,143,239,1048321.66
POL-021518,2023,AUF,USD,9,2911668.97,1747001.382,1164667.588,348,121,227,1012390.65
POL-021519,2024,AUI,MXN,4,1172732.17,703639.302,469092.868,216,209,7,1134726.96
POL-021520,2025,AUI,MXN,10,2070788.43,1242473.058,828315.372,515,265,250,1065551.33
POL-021521,2021,AUF,USD,8,4006851.27,2404110.762,1602740.508,616,132,484,858610.99
POL-021522,2023,CAU,MXN,2,3849172.06,2309503.236,1539668.824,92,46,46,1924586.03
POL-021523,2023,RCV,USD,8,984856.86,590914.116,393942.744,175,141,34,793513.24
POL-021524,2021,RCV,USD,6,3103532.38,1862119.428,1241412.952,339,59,280,540142.8
POL-021525,2024,INC,MXN,8,3108469.01,1865081.406,1243387.604,302,25,277,257323.59
POL-021526,2025,DMI,USD,3,1966770.85,1180062.51,786708.34,558,174,384,613294.14
POL-021527,2024,CAU,USD,8,4281620.15,2568972.09,1712648.06,509,418,91,3516143.86
POL-021528,2022,DMI,MXN,1,3567953.2,2140771.92,1427181.28,120,21,99,624391.81
POL-021529,2024,CAU,USD,8,4949722.86,2969833.716,1979889.144,539,310,229,2846779.38
POL-021530,2024,CAU,MXN,10,4889190.3,2933514.18,1955676.12,102,14,88,671065.34
POL-021531,2022,CAU,USD,3,3777970.11,2266782.066,1511188.044,251,97,154,1460012.35
POL-021532,2025,RCV,MXN,7,666014.74,399608.844,266405.896,401,318,83,528161.32
POL-021533,2023,AUI,USD,10,3191243.51,1914746.106,1276497.404,87,49,38,1797367.03
POL-021534,2022,RCV,USD,1,322522.71,193513.626,129009.084,629,339,290,173823.85
POL-021535,2021,DMI,MXN,1,457806.69,274684.014,183122.676,166,149,17,410922.87
POL-021536,2022,INC,MXN,7,462847.82,277708.692,185139.128,160,78,82,225638.31
POL-021537,2023,DMI,MXN,5,2182693.59,1309616.154,873077.436,285,47,238,359952.98
POL-021538,2023,AUF,USD,7,2170608.33,1302364.998,868243.332,545,238,307,947898.68
POL-021539,2022,RCV,USD,4,1724803.04,1034881.824,689921.216,171,160,11,1613850.8
POL-021540,2024,DMI,USD,2,1736300.94,1041780.564,694520.376,367,93,274,439989.07
POL-021541,2022,INC,MXN,6,4076889.04,2446133.424,1630755.616,619,349,270,2298601.41
POL-021542,2021,RCV,USD,3,1131441.63,678864.978,452576.652,98,7,91,80817.26
POL-021543,2024,DMI,USD,5,4839172.51,2903503.506,1935669.004,619,577,42,4510828.01
POL-021544,2021,CAU,MXN,5,87004.69,52202.814,34801.876,194,2,192,896.96
POL-021545,2021,DMI,MXN,9,3104355.1,1862613.06,1241742.04,169,66,103,1212351.7
POL-021546,2025,DMI,MXN,7,606260.67,363756.402,242504.268,523,109,414,126352.61
POL-021547,2021,INC,MXN,2,457311.67,274387.002,182924.668,123,103,20,382952.05
POL-021548,2022,AUF,USD,5,2645426.78,1587256.068,1058170.712,75,58,17,2045796.71
POL-021549,2023,CAU,USD,1,2367393.78,1420436.268,946957.512,641,265,376,978719.74
POL-021550,2023,INC,USD,8,2789506.22,1673703.732,1115802.488,612,271,341,1235222.53
POL-021551,2021,INC,MXN,8,113158.97,67895.382,45263.588,123,113,10,103959.05
POL-021552,2025,INC,USD,4,974828.15,584896.89,389931.26,422,282,140,651425.45
POL-021553,2023,INC,USD,6,4611258.29,2766754.974,1844503.316,361,5,356,63867.84
POL-021554,2022,CAU,USD,3,3148824.93,1889294.958,1259529.972,209,51,158,768373.55
POL-021555,2021,CAU,USD,10,4145196.46,2487117.876,1658078.584,190,118,72,2574385.17
POL-021556,2025,INC,MXN,9,1607533.82,964520.292,643013.528,231,67,164,466254.4
POL-021557,2022,AUI,USD,1,4942825.68,2965695.408,1977130.272,139,82,57,2915911.55
POL-021558,2022,AUF,USD,8,3648857.6,2189314.56,1459543.04,177,68,109,1401821
POL-021559,2021,CAU,USD,6,4489971.64,2693982.984,1795988.656,265,200,65,3388657.84
POL-021560,2025,AUI,USD,7,4737963.3,2842777.98,1895185.32,454,278,176,2901219.82
POL-021561,2023,AUF,MXN,1,323628.29,194176.974,129451.316,117,92,25,254476.95
POL-021562,2023,AUF,MXN,10,506899.43,304139.658,202759.772,267,259,8,491711.43
POL-021563,2025,DMI,USD,8,2606844.94,1564106.964,1042737.976,663,170,493,668421.78
POL-021564,2021,AUF,MXN,1,4209260.24,2525556.144,1683704.096,435,52,383,503175.94
POL-021565,2025,CAU,USD,6,3291419.41,1974851.646,1316567.764,366,85,281,764400.68
POL-021566,2022,RCV,MXN,10,3313936.02,1988361.612,1325574.408,288,112,176,1288752.9
POL-021567,2024,DMI,USD,5,4838926.55,2903355.93,1935570.62,652,75,577,556624.99
POL-021568,2021,AUF,USD,3,542400.47,325440.282,216960.188,197,23,174,63325.94
POL-021569,2021,AUF,MXN,8,3654330.73,2192598.438,1461732.292,251,21,230,305740.82
POL-021570,2023,INC,MXN,1,3408465.81,2045079.486,1363386.324,562,534,28,3238649.01
POL-021571,2021,RCV,USD,7,424813.13,254887.878,169925.252,60,44,16,311529.63
POL-021572,2023,CAU,USD,7,3617151.41,2170290.846,1446860.564,508,139,369,989732.37
POL-021573,2024,CAU,USD,1,1586746.52,952047.912,634698.608,542,315,227,922186.63
POL-021574,2021,CAU,MXN,8,57477.27,34486.362,22990.908,187,177,10,54403.62
POL-021575,2025,RCV,MXN,1,4247005.05,2548203.03,1698802.02,520,392,128,3201588.42
POL-021576,2024,INC,MXN,5,952997.9,571798.74,381199.16,237,162,75,651416.29
POL-021577,2025,RCV,MXN,4,920560.62,552336.372,368224.248,304,150,154,454223.99
POL-021578,2022,RCV,USD,2,3940337.54,2364202.524,1576135.016,504,489,15,3823065.59
POL-021579,2022,CAU,MXN,1,4322662.8,2593597.68,1729065.12,642,429,213,2888508.32
POL-021580,2024,DMI,MXN,9,652569.08,391541.448,261027.632,566,231,335,266331.2
POL-021581,2021,CAU,MXN,9,1633080.86,979848.516,653232.344,190,152,38,1306464.69
POL-021582,2022,CAU,USD,6,889515.02,533709.012,355806.008,653,148,505,201605.24
POL-021583,2023,AUI,USD,10,3708300.09,2224980.054,1483320.036,536,27,509,186798.7
POL-021584,2024,CAU,USD,9,815349.73,489209.838,326139.892,365,329,36,734931.67
POL-021585,2024,CAU,MXN,5,3126812.62,1876087.572,1250725.048,641,594,47,2897545.55
POL-021586,2021,RCV,USD,3,3564807.62,2138884.572,1425923.048,304,130,174,1524424.31
POL-021587,2023,INC,MXN,4,3330385,1998231,1332154,573,558,15,3243202.15
POL-021588,2025,INC,MXN,6,3426070.9,2055642.54,1370428.36,276,213,63,2644032.98
POL-021589,2025,AUI,MXN,9,320665.52,192399.312,128266.208,308,142,166,147839.3
POL-021590,2025,INC,USD,2,360757.97,216454.782,144303.188,698,313,385,161772.56
POL-021591,2021,RCV,MXN,4,436231.27,261738.762,174492.508,298,283,15,414273.32
POL-021592,2022,RCV,MXN,10,3486424.38,2091854.628,1394569.752,176,138,38,2733673.66
POL-021593,2021,CAU,MXN,7,2665982.42,1599589.452,1066392.968,90,11,79,325842.3
POL-021594,2024,CAU,MXN,6,463334.87,278000.922,185333.948,499,290,209,269272.77
POL-021595,2024,INC,MXN,3,4815018.54,2889011.124,1926007.416,178,123,55,3327231.91
POL-021596,2022,CAU,USD,2,2018490.61,1211094.366,807396.244,86,66,20,1549074.19
POL-021597,2022,AUF,MXN,2,76249.02,45749.412,30499.608,83,75,8,68899.72
POL-021598,2025,INC,USD,8,3794729.91,2276837.946,1517891.964,404,99,305,929896.69
POL-021599,2024,CAU,MXN,5,1045943.84,627566.304,418377.536,334,195,139,610655.83
POL-021600,2024,CAU,USD,8,3465268.08,2079160.848,1386107.232,406,384,22,3277494.93
POL-021601,2021,RCV,USD,10,3311786.21,1987071.726,1324714.484,317,39,278,407443.73
POL-021602,2022,AUF,MXN,9,123141.75,73885.05,49256.7,521,357,164,84379.28
POL-021603,2021,CAU,MXN,7,555279.69,333167.814,222111.876,315,126,189,222111.88
POL-021604,2023,AUI,MXN,8,4472243.56,2683346.136,1788897.424,99,52,47,2349057.22
POL-021605,2023,RCV,MXN,10,4815224.52,2889134.712,1926089.808,664,356,308,2581656.52
POL-021606,2022,CAU,MXN,5,3810817.57,2286490.542,1524327.028,726,443,283,2325333.59
POL-021607,2022,RCV,USD,4,2671130.69,1602678.414,1068452.276,427,32,395,200178.41
POL-021608,2023,AUI,USD,1,4978100.82,2986860.492,1991240.328,125,16,109,637196.9
POL-021609,2021,RCV,MXN,8,4427920.01,2656752.006,1771168.004,373,310,63,3680040.76
POL-021610,2023,INC,USD,3,3583087.26,2149852.356,1433234.904,628,74,554,422210.92
POL-021611,2024,AUF,USD,9,4759883.56,2855930.136,1903953.424,195,174,21,4247280.72
POL-021612,2023,RCV,MXN,4,2299936.67,1379962.002,919974.668,600,20,580,76664.56
POL-021613,2023,AUF,USD,9,4662476.58,2797485.948,1864990.632,74,53,21,3339341.33
POL-021614,2025,AUI,MXN,2,3218450.72,1931070.432,1287380.288,87,2,85,73987.37
POL-021615,2025,INC,USD,7,4095059.41,2457035.646,1638023.764,238,87,151,1496933.48
POL-021616,2025,RCV,USD,2,4530302.26,2718181.356,1812120.904,673,277,396,1864626.64
POL-021617,2025,DMI,USD,5,4940593.94,2964356.364,1976237.576,144,58,86,1989961.45
POL-021618,2021,AUF,MXN,6,4655649.09,2793389.454,1862259.636,706,95,611,626468.36
POL-021619,2025,INC,USD,9,4240157.11,2544094.266,1696062.844,466,445,21,4049077.07
POL-021620,2023,CAU,USD,6,2329386.5,1397631.9,931754.6,336,295,41,2045145.89
POL-021621,2021,CAU,USD,9,4347071.94,2608243.164,1738828.776,151,115,36,3310683.93
POL-021622,2024,AUF,USD,3,8064.48,4838.688,3225.792,593,366,227,4977.4
POL-021623,2021,RCV,MXN,3,4759715.16,2855829.096,1903886.064,527,165,362,1490233.4
POL-021624,2024,AUI,MXN,3,2826761.69,1696057.014,1130704.676,567,165,402,822602.61
POL-021625,2021,AUI,MXN,5,1381566.98,828940.188,552626.792,642,270,372,581032.84
POL-021626,2025,AUF,USD,2,3358426.21,2015055.726,1343370.484,528,281,247,1787344.25
POL-021627,2022,CAU,MXN,7,3005551.73,1803331.038,1202220.692,456,121,335,797525.79
POL-021628,2021,RCV,MXN,9,4252662.75,2551597.65,1701065.1,623,3,620,20478.31
POL-021629,2022,INC,USD,7,1854856.51,1112913.906,741942.604,201,88,113,812076.48
POL-021630,2021,DMI,USD,1,3255707.89,1953424.734,1302283.156,474,401,73,2754301.4
POL-021631,2025,RCV,MXN,1,3399987.9,2039992.74,1359995.16,519,348,171,2279760.67
POL-021632,2021,INC,MXN,2,3368023.83,2020814.298,1347209.532,229,88,141,1294262.43
POL-021633,2024,AUI,USD,9,2532221.54,1519332.924,1012888.616,74,74,0,2532221.54
POL-021634,2025,RCV,USD,4,3944056.57,2366433.942,1577622.628,142,65,77,1805378.01
POL-021635,2024,INC,USD,6,4024595.57,2414757.342,1609838.228,71,27,44,1530480.01
POL-021636,2021,RCV,MXN,4,2942814.5,1765688.7,1177125.8,65,43,22,1946784.98
POL-021637,2023,INC,USD,2,3133128.41,1879877.046,1253251.364,89,50,39,1760184.5
POL-021638,2021,DMI,MXN,7,1910572.46,1146343.476,764228.984,538,379,159,1345923.72
POL-021639,2022,RCV,USD,4,2796014.59,1677608.754,1118405.836,529,82,447,433408.69
POL-021640,2022,CAU,MXN,6,4505182.74,2703109.644,1802073.096,251,89,162,1597455.23
POL-021641,2023,RCV,USD,1,3229321.28,1937592.768,1291728.512,599,404,195,2178039.73
POL-021642,2023,INC,MXN,4,2583670.92,1550202.552,1033468.368,644,301,343,1207585.32
POL-021643,2025,RCV,USD,4,696481.5,417888.9,278592.6,60,39,21,452712.98
POL-021644,2023,INC,USD,5,1865242.91,1119145.746,746097.164,360,165,195,854903
POL-021645,2023,DMI,USD,7,252944.55,151766.73,101177.82,669,133,536,50286.44
POL-021646,2022,DMI,USD,6,1343797.11,806278.266,537518.844,648,177,471,367055.69
POL-021647,2023,INC,MXN,1,2383906.21,1430343.726,953562.484,648,611,37,2247788.11
POL-021648,2024,AUI,USD,3,4447589.08,2668553.448,1779035.632,712,576,136,3598049.59
POL-021649,2024,DMI,MXN,5,3110091.05,1866054.63,1244036.42,98,56,42,1777194.89
POL-021650,2025,INC,USD,5,1561039.87,936623.922,624415.948,356,114,242,499883.55
POL-021651,2022,DMI,MXN,7,3550986.01,2130591.606,1420394.404,188,56,132,1057740.51
POL-021652,2022,AUF,MXN,8,3191607.63,1914964.578,1276643.052,616,388,228,2010298.31
POL-021653,2025,INC,USD,10,955175.4,573105.24,382070.16,325,278,47,817042.34
POL-021654,2023,AUF,USD,2,430620.59,258372.354,172248.236,636,188,448,127290.36
POL-021655,2021,AUF,USD,4,230933.12,138559.872,92373.248,448,339,109,174746.27
POL-021656,2025,DMI,MXN,5,829801.18,497880.708,331920.472,190,37,153,161592.86
POL-021657,2022,AUF,MXN,3,2533842.14,1520305.284,1013536.856,152,83,69,1383611.17
POL-021658,2022,INC,MXN,5,16355.87,9813.522,6542.348,458,124,334,4428.23
POL-021659,2025,AUI,MXN,9,2494937.68,1496962.608,997975.072,656,158,498,600914.87
POL-021660,2023,RCV,USD,6,1848852.09,1109311.254,739540.836,627,559,68,1648338.63
POL-021661,2022,AUI,MXN,2,4418183.18,2650909.908,1767273.272,431,313,118,3208564.58
POL-021662,2023,CAU,MXN,9,56011.83,33607.098,22404.732,632,79,553,7001.48
POL-021663,2021,RCV,MXN,5,3576082.76,2145649.656,1430433.104,681,93,588,488363.72
POL-021664,2022,AUF,MXN,6,37890.18,22734.108,15156.072,173,62,111,13579.14
POL-021665,2022,AUF,USD,2,3097829.64,1858697.784,1239131.856,601,413,188,2128791.42
POL-021666,2021,AUF,USD,1,2368800.3,1421280.18,947520.12,409,257,152,1488463.76
POL-021667,2022,CAU,MXN,7,4401057.95,2640634.77,1760423.18,362,55,307,668669.03
POL-021668,2022,DMI,USD,3,4836640.94,2901984.564,1934656.376,280,204,76,3523838.4
POL-021669,2025,RCV,MXN,3,4114976.76,2468986.056,1645990.704,86,17,69,813425.64
POL-021670,2025,DMI,USD,6,2766220.55,1659732.33,1106488.22,60,30,30,1383110.27
POL-021671,2021,RCV,MXN,3,4073796.85,2444278.11,1629518.74,717,47,670,267041.08
POL-021672,2021,CAU,MXN,1,3059132.86,1835479.716,1223653.144,593,337,256,1738495.4
POL-021673,2024,CAU,USD,4,4241641.92,2544985.152,1696656.768,674,182,492,1145369.18
POL-021674,2022,AUF,USD,1,70835.99,42501.594,28334.396,170,26,144,10833.74
POL-021675,2023,CAU,MXN,4,2035257.26,1221154.356,814102.904,164,122,42,1514032.84
POL-021676,2022,DMI,MXN,10,1443223.7,865934.22,577289.48,285,177,108,896317.88
POL-021677,2024,CAU,MXN,2,3551464.14,2130878.484,1420585.656,581,488,93,2982985.37
POL-021678,2022,CAU,USD,8,4776479.32,2865887.592,1910591.728,199,151,48,3624363.71
POL-021679,2025,RCV,USD,10,1554737.02,932842.212,621894.808,520,3,517,8969.64
POL-021680,2025,RCV,USD,1,1857728.22,1114636.932,743091.288,525,98,427,346775.93
POL-021681,2024,INC,MXN,7,3928131.65,2356878.99,1571252.66,568,358,210,2475829.46
